"no","release_tag","content","heading","content_label","issue_link","commit_link","pr_link","content_from","milestone",,,,,,,,,
348,"newpipe-v0.15.1","   clearing watch history using options menu"," Improvements",,,,,,,,,,,,,,,
349,"newpipe-v0.15.1","   Add Artist and Duration to MediaDescription "," Fixed",,,,"https://github.com/TeamNewPipe/NewPipe/pull/2080)",,,,,,,,,,,
350,"newpipe-v0.15.1","   Fix padding in settings layout Fixes  "," Fixed",,"https://github.com/TeamNewPipe/NewPipe/issues/1866))",,"https://github.com/TeamNewPipe/NewPipe/pull/2107)",,,,,,,,,,,
351,"newpipe-v0.15.1","   Fix random Popup player crash "," Fixed",,,,"https://github.com/TeamNewPipe/NewPipe/pull/2133)",,,,,,,,,,,
352,"newpipe-v0.15.1","   Fix delayed ducking of Audio "," Fixed",,,,"https://github.com/TeamNewPipe/NewPipe/pull/2120)",,,,,,,,,,,
353,"newpipe-v0.15.0","   Add app update notification for GitHub build  by [@krtkush]"," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1608)",,,,,,,,,,,
354,"newpipe-v0.15.0","   Various improvements to the downloader  by [@kapodamy] "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1944)",,,,,,,,,,,
355,"newpipe-v0.15.0","     add missing white icons and use hardcored way for change the icon colors"," Improvements",,,,,,,,,,,,,,,
356,"newpipe-v0.15.0","     check if the iterator is initialized fixes "," Improvements",,"https://github.com/TeamNewPipe/NewPipe/issues/2031))",,,,,,,,,,,,,
357,"newpipe-v0.15.0","     allow retry downloads with ""post-processing failed"" error in the new muxer"," Improvements",,,,,,,,,,,,,,,
358,"newpipe-v0.15.0","     new MPEG-4 muxer fixing non-synchronous video and audio streams "," Improvements",,"https://github.com/TeamNewPipe/NewPipe/issues/2039))",,,,,,,,,,,,,
359,"newpipe-v0.15.0","   YouTube live streams stop playing after a short time  by [@yausername]"," Fixed",,"https://github.com/TeamNewPipe/NewPipe/issues/1996)",,,,,,,,,,,,,
360,"newpipe-v0.14.2","   downloaded files can now be opened with one click "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1879)",,,,,,,,,,,
361,"newpipe-v0.14.2","   drop support for android 4.1 - 4.3 "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1884)",,,,,,,,,,,
362,"newpipe-v0.14.2","   remove old player "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1884)",,,,,,,,,,,
363,"newpipe-v0.14.2","   remove streams from current play queue by swiping them to the right "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1915)",,,,,,,,,,,
364,"newpipe-v0.14.2","   remove auto queued stream when a new stream is enqueued manually "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1878)",,,,,,,,,,,
365,"newpipe-v0.14.2","   Postprocessing for downloads and implement missing features  by [@kapodamy]"," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1759)",,,,,,,,,,,
366,"newpipe-v0.14.2","     Post-processing infrastructure"," Improvements",,,,,,,,,,,,,,,
367,"newpipe-v0.14.2","     Proper error handling ""infrastructure"" for downloader"," Improvements",,,,,,,,,,,,,,,
368,"newpipe-v0.14.2","     Queue instead of multiple downloads"," Improvements",,,,,,,,,,,,,,,
369,"newpipe-v0.14.2","     Move serialized pending downloads `.giga` files to app data"," Improvements",,,,,,,,,,,,,,,
370,"newpipe-v0.14.2","     Implement max download retry"," Improvements",,,,,,,,,,,,,,,
371,"newpipe-v0.14.2","     Proper multi-thread download pausing"," Improvements",,,,,,,,,,,,,,,
372,"newpipe-v0.14.2","     Stop downloads when swicthing to mobile network never works, see 2nd point"," Improvements",,,,,,,,,,,,,,,
373,"newpipe-v0.14.2","     Save the thread count for next downloads"," Improvements",,,,,,,,,,,,,,,
374,"newpipe-v0.14.2","     A lot of incoherences fixed"," Improvements",,,,,,,,,,,,,,,
375,"newpipe-v0.14.2","   Fix crash with default resolution set to best and limited mobile data resolution "," Fixed",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1835)",,,,,,,,,,,
376,"newpipe-v0.14.2","   pop-up player crash fixed "," Fixed",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1874)",,,,,,,,,,,
377,"newpipe-v0.14.2","   NPE when trying to open background player "," Fixed",,"https://github.com/TeamNewPipe/NewPipe/issues/1901)",,,,,,,,,,,,,
378,"newpipe-v0.14.2","   Fix for inserting new streams when auto queuing is enabled "," Fixed",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1878)",,,,,,,,,,,
379,"newpipe-v0.14.2","   Fixed the decypering shuttown issue"," Fixed",,,,,,,,,,,,,,,
380,"newpipe-v0.14.1","   Long-tap delete and share in subscriptions "," New",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1516)",,,,,,,,,,,
381,"newpipe-v0.14.1","   Tablet UI and grid list layout "," New",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1617)",,,,,,,,,,,
382,"newpipe-v0.14.1","   store and reload the last used aspect ratio "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1748)",,,,,,,,,,,
383,"newpipe-v0.14.1","   Enable linear layout in Downloads activity with full video names "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1771)",,,,,,,,,,,
384,"newpipe-v0.14.1","   Delete and share subscriptions directly from within the subscriptions tab "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1516)",,,,,,,,,,,
385,"newpipe-v0.14.1","   Enqueuing now triggers video playing if the play queue has already ended "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1783)",,,,,,,,,,,
386,"newpipe-v0.14.1","   Separate settings for volume and brightness gestures "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1644)",,,,,,,,,,,
387,"newpipe-v0.14.1","   Add support for Localization "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1792)",,,,,,,,,,,
388,"newpipe-v0.14.1","   Fix time parsing for . format, so NewPipe can be used in Finland"," Fixes",,,,,,,,,,,,,,,
389,"newpipe-v0.14.1","   Fix subscription count"," Fixes",,,,,,,,,,,,,,,
390,"newpipe-v0.14.1","   Add foreground service permission for API 28+ devices "," Fixes",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1830)",,,,,,,,,,,
391,"newpipe-v0.14.1","   Playback state can not be saved on Android P"," Known Bugs",,,,,,,,,,,,,,,
392,"newpipe-v0.14.0","   Failed to decrypt video url "," Fixes",,"https://github.com/TeamNewPipe/NewPipe/issues/1659)",,,,,,,,,,,,,
393,"newpipe-v0.14.0","   Fixed Description link not extract well "," Fixes",,"https://github.com/TeamNewPipe/NewPipe/issues/1657)",,,,,,,,,,,,,
394,"newpipe-v0.13.7","   New Drawer design "," New",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1461)",,,,,,,,,,,
395,"newpipe-v0.13.7","   New customizable front page "," New",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1461)",,,,,,,,,,,
396,"newpipe-v0.13.7","   Reworked Gesture controls "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1604)",,,,,,,,,,,
397,"newpipe-v0.13.7","   New way to close the popup player "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1597)",,,,,,,,,,,
398,"newpipe-v0.13.7","   Fix error when subscription count is not available. Closes  "," Fixed",,"https://github.com/TeamNewPipe/NewPipe/issues/1649).",,,,,,,,,,,,,
399,"newpipe-v0.13.7","     Show ""Subscriber count not available"" in those cases"," Fixed",,,,,,,,,,,,,,,
400,"newpipe-v0.13.7","   Fix NPE when a YouTube playlist is empty"," Fixed",,,,,,,,,,,,,,,
401,"newpipe-v0.13.7","   Quick fix for the kiosks in SoundCloud"," Fixed",,,,,,,,,,,,,,,
402,"newpipe-v0.13.7","   Refactor and bugfix "," Fixed",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1623)",,,,,,,,,,,
403,"newpipe-v0.13.7","     Fix Cyclic search result "," Fixed",,"https://github.com/TeamNewPipe/NewPipe/issues/1562)",,,,,,,,,,,,,
404,"newpipe-v0.13.7","     Fix Seek bar not statically lay outed"," Fixed",,,,,,,,,,,,,,,
405,"newpipe-v0.13.7","     Fix YT Premium video are not blocked correctly"," Fixed",,,,,,,,,,,,,,,
406,"newpipe-v0.13.7","     Fix Videos sometimes not loading due to DASH parsing"," Fixed",,,,,,,,,,,,,,,
407,"newpipe-v0.13.7","     Fix links in video description"," Fixed",,,,,,,,,,,,,,,
408,"newpipe-v0.13.7","     Show warning when someone tries to download to external sdcard"," Fixed",,,,,,,,,,,,,,,
409,"newpipe-v0.13.7","     fix nothing shown exception triggers report"," Fixed",,,,,,,,,,,,,,,
410,"newpipe-v0.13.7","     thumbnail not shown in background player for android 8.1 [see here]"," Fixed",,"https://github.com/TeamNewPipe/NewPipe/issues/943)",,,,,,,,,,,,,
411,"newpipe-v0.13.7","   Fix registering of broadcast receiver. Closes "," Fixed",,"https://github.com/TeamNewPipe/NewPipe/issues/1641).",,,,,,,,,,,,,
412,"newpipe-v0.13.6","   Fix sort filter issues of v0.13.6",,,,,,,,,,,,,,,,
413,"newpipe-v0.13.5","   Disable burgermenu icon animation "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1486)",,,,,,,,,,,
414,"newpipe-v0.13.5","   undo delete of downloads "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1472)",,,,,,,,,,,
415,"newpipe-v0.13.5","   Download option in share menu "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1498)",,,,,,,,,,,
416,"newpipe-v0.13.5","   Added share option to long tap menu "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1454)",,,,,,,,,,,
417,"newpipe-v0.13.5","   Minimize main player on exit "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1354)",,,,,,,,,,,
418,"newpipe-v0.13.5","   Library version update and database backup fix "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1510)",,,,,,,,,,,
419,"newpipe-v0.13.5","   ExoPlayer 2.8.2 Update "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1392)",,,,,,,,,,,
420,"newpipe-v0.13.5","     Reworked the playback speed control dialog to support different step sizes for faster speed change."," Improvements",,,,,,,,,,,,,,,
421,"newpipe-v0.13.5","     Added a toggle to fast-forward during silences in playback speed control. This should be helpful for audiobooks and certain music genres, and can bring a true seamless experience and can break a song with lots of silences =\\."," Improvements",,,,,,,,,,,,,,,
422,"newpipe-v0.13.5","     Refactored media source resolution to allow passing metadata alongside media internally in the player, rather than doing so manually. Now we have a single source of metadata and is directly available when playback starts."," Improvements",,,,,,,,,,,,,,,
423,"newpipe-v0.13.5","     Fixed remote playlist metadata not updating when new metadata is available when playlist fragment is opened."," Improvements",,,,,,,,,,,,,,,
424,"newpipe-v0.13.5","     Various UI fixes:  background player notification controls now always white, easier to shutdown popup player through flinging"," Improvements",,"https://github.com/TeamNewPipe/NewPipe/issues/1383),",,,,,,,,,,,,,
425,"newpipe-v0.13.5","   Use new extractor with refactored architecture for multiservice"," Improvements",,,,,,,,,,,,,,,
426,"newpipe-v0.13.5","   Fix  Broken Video Info Layout "," Fixes",,"https://github.com/TeamNewPipe/NewPipe/issues/1440)",,"https://github.com/TeamNewPipe/NewPipe/pull/1491)",,,,,,,,,,,
427,"newpipe-v0.13.5","   View history fix "," Fixes",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1497)",,,,,,,,,,,
428,"newpipe-v0.13.5","      by updating the metadata thumbnail, title and video count as soon as the user access the playlist."," Fixes",,"https://github.com/TeamNewPipe/NewPipe/issues/1495),",,,,,,,,,,,,,
429,"newpipe-v0.13.5","      by registering a view in the database when the user starts a video on external player on detail fragment."," Fixes",,"https://github.com/TeamNewPipe/NewPipe/issues/1475),",,,,,,,,,,,,,
430,"newpipe-v0.13.5","   Fix creen timeout in case of popup mode.  Fixed "," Fixes",,"https://github.com/TeamNewPipe/NewPipe/issues/640))",,"https://github.com/TeamNewPipe/NewPipe/pull/1463)",,,,,,,,,,,
431,"newpipe-v0.13.5","   Main video player fix "," Fixes",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1509)",,,,,,,,,,,
432,"newpipe-v0.13.5","     [ Fixed repeat mode causing player NPE when new intent is received while player activity is in background."," Fixes",,"https://github.com/TeamNewPipe/NewPipe/issues/1412)]",,,,,,,,,,,,,
433,"newpipe-v0.13.5","     Fixed minimizing player to popup does not destroy player when popup permission is not granted."," Fixes",,,,,,,,,,,,,,,
434,"newpipe-v0.13.4","   Added the ability to limit video quality if using mobile data. "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1339)",,,,,,,,,,,
435,"newpipe-v0.13.4","   Remember brightness for the session "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1442)",,,,,,,,,,,
436,"newpipe-v0.13.4","   Improve download performance for weaker CPUs "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1431)",,,,,,,,,,,
437,"newpipe-v0.13.4","   add working support for media session "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1433)",,,,,,,,,,,
438,"newpipe-v0.13.4","   Fix crash on opening downloads fix now available for release builds "," Fix",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1441)",,,,,,,,,,,
439,"newpipe-v0.13.3","   Import/export settings "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1333)",,,,,,,,,,,
440,"newpipe-v0.13.3","   Reduce overdraw performance improvement "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1371)",,,,,,,,,,,
441,"newpipe-v0.13.3","   Small code improvements "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1375)",,,,,,,,,,,
442,"newpipe-v0.13.3","   Add everything about GDPR "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1420)",,,,,,,,,,,
443,"newpipe-v0.13.3","   Downloader: Fix crash on loading unfinished downloads from .giga files "," Fixed",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1407)",,,,,,,,,,,
444,"newpipe-v0.13.2","   Refactored history view and project layout "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1308)",,,,,,,,,,,
445,"newpipe-v0.13.2","   Remove bloat: GSON library "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1355)",,,,,,,,,,,
446,"newpipe-v0.13.2","   Double-tap the middle of the player screen to pause the video "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1356)",,,,,,,,,,,
447,"newpipe-v0.13.2","   Spelling: Rework new strings "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1350)",,,,,,,,,,,
448,"newpipe-v0.13.2","   Play pause button for popup player "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1342)",,,,,,,,,,,
449,"newpipe-v0.13.2","   reduce snack bar error visibility time"," Improvements",,,,,,,,,,,,,,,
450,"newpipe-v0.13.2","   fix ""could not parse metadata despite available"" error"," Fix",,,,,,,,,,,,,,,
451,"newpipe-v0.13.1","   Open downloads after accepting permissions "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1276)",,,,,,,,,,,
452,"newpipe-v0.13.1","   Show download size preview "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1290)",,,,,,,,,,,
453,"newpipe-v0.13.1","   Usability Update Follow-up "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1226)",,,,,,,,,,,
454,"newpipe-v0.13.1","     Added ""Add to playlist"" menu item to service player play queue."," Improvements",,,,,,,,,,,,,,,
455,"newpipe-v0.13.1","     [ Fixed LIVE button to use untranslatable string."," Improvements",,"https://github.com/TeamNewPipe/NewPipe/issues/1204)]",,,,,,,,,,,,,
456,"newpipe-v0.13.1","     Fixed service player play queue not refreshed when existing play queue is replaced."," Improvements",,,,,,,,,,,,,,,
457,"newpipe-v0.13.1","     Fixed potential ArrayOutOfBound exception when checking if player window is live."," Improvements",,,,,,,,,,,,,,,
458,"newpipe-v0.13.1","     Fixed strange pausing behavior when main video player goes into multiwindow mode."," Improvements",,,,,,,,,,,,,,,
459,"newpipe-v0.13.1","   add Caption Style Management "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1291)",,,,,,,,,,,
460,"newpipe-v0.13.1","   Add to Playlist feature to Related and Channel lists "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1238)",,,,,,,,,,,
461,"newpipe-v0.13.1","   Fix broken email button for bug reports"," Fixes",,,,,,,,,,,,,,,
462,"newpipe-v0.13.1","   Fix start time when opening urls with time parameters "," Fixes",,"https://github.com/TeamNewPipe/NewPipe/issues/861)",,,,,,,,,,,,,
463,"newpipe-v0.13.0-beta","   Subscription Front Page Crash Fix "," Fixed",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1212)",,,,,,,,,,,
464,"newpipe-v0.13.0-beta","   Malicious error code for SoundCloud kiosk"," Fixed",,,,,,,,,,,,,,,
465,"newpipe-v0.13.0-beta","   make click on metadata open info screen [`5c8510b`]"," Improved",,,"https://github.com/TeamNewPipe/NewPipe/commit/5c8510b117a02ae7b7ffc71a935b455d43427ab6)",,,,,,,,,,,,
466,"newpipe-v0.13.0-beta","   Remove beta again "," Improved",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1227)",,,,,,,,,,,
467,"newpipe-v0.13.0-beta","     remove beta build type"," Improved",,,,,,,,,,,,,,,
468,"newpipe-v0.13.0-beta","     remove redundant menu items"," Improved",,,,,,,,,,,,,,,
469,"newpipe-v0.13.0-beta","     remove global IP range label"," Improved",,,,,,,,,,,,,,,
470,"newpipe-v0.13.0-beta","     make MenuItems in drawer be dynamical generated"," Improved",,,,,,,,,,,,,,,
471,"newpipe-v0.12.0-beta","   add support for live streaming "," New",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1147)",,,,,,,,,,,
472,"newpipe-v0.12.0-beta","   import subscriptions from youtube/soundcloud "," New",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1145)",,,,,,,,,,,
473,"newpipe-v0.12.0-beta","   export subscriptions"," New",,,,,,,,,,,,,,,
474,"newpipe-v0.12.0-beta","   remove IP range form bug reports "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1197)",,,,,,,,,,,
475,"newpipe-v0.12.0-beta","   Huge usability improvements "," Improvements",,,,"https://github.com/TeamNewPipe/NewPipe/pull/1189)",,,,,,,,,,,
476,"newpipe-v0.12.0-beta","     Added button to wipe metadata cache."," Improvements",,,,,,,,,,,,,,,
477,"newpipe-v0.12.0-beta","     Added more paddings on player buttons.f"," Improvements",,,,,,,,,,,,,,,
478,"newpipe-v0.12.0-beta","     Added new animations to main player secondary controls and play queue expand/collapse."," Improvements",,,,,,,,,,,,,,,
